Month,Log_Count_License,Log_Sum_Incentive,Log_HPI,Log_Emp,Log_Elec,Log_Sum_Incentive_lag3,Log_HPI_lag3,Log_Emp_lag3,Log_Elec_lag3,Log_Sum_Incentive_lag6,Log_HPI_lag6,Log_Emp_lag6,Log_Elec_lag6
2018-05,6.673297967767654,13.115336748366644,4.955387453903403,1.2809338454620642,-1.8578992717326,12.571834924285717,4.951442330689471,1.589235205116581,-1.820158943749753,13.158626625411829,4.940937336797351,1.4816045409242156,-1.8451602459551701
2018-06,6.858565034791365,12.71527219795846,4.955690490386517,1.5040773967762742,-1.8325814637483102,13.492412394397304,4.9537460938994125,1.4586150226995167,-1.851509473633829,12.54232810865771,4.942680062850795,1.4816045409242156,-1.8451602459551701
2018-07,6.705639094860003,13.671232263708305,4.956424996106981,1.4586150226995167,-1.8451602459551701,13.375281661043562,4.9541259300703455,1.308332819650179,-1.8643301620628905,13.212877383022084,4.948327970399879,1.62924053973028,-1.820158943749753
2018-08,6.885509670034818,13.475358091597494,4.959994959115674,1.410986973710262,-1.8325814637483102,13.115336748366644,4.955387453903403,1.2809338454620642,-1.8578992717326,12.571834924285717,4.951442330689471,1.589235205116581,-1.820158943749753
2018-09,6.651571873589727,13.226450923179684,4.964518191729364,1.308332819650179,-1.851509473633829,12.71527219795846,4.955690490386517,1.5040773967762742,-1.8325814637483102,13.492412394397304,4.9537460938994125,1.4586150226995167,-1.851509473633829
2018-10,6.837332814685591,12.422216395295436,4.96791199128048,1.3609765531356006,-1.8578992717326,13.671232263708305,4.956424996106981,1.4586150226995167,-1.8451602459551701,13.375281661043562,4.9541259300703455,1.308332819650179,-1.8643301620628905
2018-11,6.42648845745769,13.392124525046826,4.97013574270024,1.2809338454620642,-1.8578992717326,13.475358091597494,4.959994959115674,1.410986973710262,-1.8325814637483102,13.115336748366644,4.955387453903403,1.2809338454620642,-1.8578992717326
2018-12,6.214608098422191,12.329411242659353,4.97018675257976,1.3862943611198906,-1.8578992717326,13.226450923179684,4.964518191729364,1.308332819650179,-1.851509473633829,12.71527219795846,4.955690490386517,1.5040773967762742,-1.8325814637483102
2019-01,6.428105272684596,12.673133887697619,4.969180196252566,1.62924053973028,-1.8263509139976741,12.422216395295436,4.96791199128048,1.3609765531356006,-1.8578992717326,13.671232263708305,4.956424996106981,1.4586150226995167,-1.8451602459551701
2019-02,6.184148890937483,13.5340951025216,4.970829227149989,1.547562508716013,-1.8263509139976741,13.392124525046826,4.97013574270024,1.2809338454620642,-1.8578992717326,13.475358091597494,4.959994959115674,1.410986973710262,-1.8325814637483102
2019-03,6.429719478039138,12.986307016872477,4.968316650662246,1.4816045409242156,-1.8263509139976741,12.329411242659353,4.97018675257976,1.3862943611198906,-1.8578992717326,13.226450923179684,4.964518191729364,1.308332819650179,-1.851509473633829
2019-04,6.499787040655854,13.941163081152236,4.971015324450248,1.3609765531356006,-1.8018098050815563,12.673133887697619,4.969180196252566,1.62924053973028,-1.8263509139976741,12.422216395295436,4.96791199128048,1.3609765531356006,-1.8578992717326
2019-05,6.498282149476434,12.355211917775886,4.971329573293357,1.252762968495368,-1.8263509139976741,13.5340951025216,4.970829227149989,1.547562508716013,-1.8263509139976741,13.392124525046826,4.97013574270024,1.2809338454620642,-1.8578992717326
2019-06,6.663132695990803,13.769536648424396,4.9738644895586255,1.410986973710262,-1.8263509139976741,12.986307016872477,4.968316650662246,1.4816045409242156,-1.8263509139976741,12.329411242659353,4.97018675257976,1.3862943611198906,-1.8578992717326
2019-07,6.683360945766275,13.327426408783914,4.974826835402066,1.410986973710262,-1.851509473633829,13.941163081152236,4.971015324450248,1.3609765531356006,-1.8018098050815563,12.673133887697619,4.969180196252566,1.62924053973028,-1.8263509139976741
2019-08,6.561030665896573,13.552738466346595,4.9748954233009695,1.33500106673234,-1.8078888511579385,12.355211917775886,4.971329573293357,1.252762968495368,-1.8263509139976741,13.5340951025216,4.970829227149989,1.547562508716013,-1.8263509139976741
2019-09,6.459904454377535,13.828640580710147,4.96928350491527,1.2237754316221157,-1.8263509139976741,13.769536648424396,4.9738644895586255,1.410986973710262,-1.8263509139976741,12.986307016872477,4.968316650662246,1.4816045409242156,-1.8263509139976741
